,name,lat,long
1870,Nowata OK,36.7896148,-95.6133123
1871,Benton MO,38.3010358,-93.2879421
1872,Northampton VA,37.3027754,-75.9240177
1873,Monroe MO,39.4982695,-92.0064582
1874,Kanawha WV,38.3280675,-81.5235156
1875,Brunswick VA,36.7642043,-77.8614832
1876,Vance NC,36.3654806,-78.4054343
1877,Goshen WY,42.0894553,-104.3535403
1878,Baldwin GA,33.0594897,-83.2554566
1879,Leon FL,30.4593104,-84.2778004
1880,Russell KY,36.9905867,-85.0549503
1881,Plymouth MA,41.9871959,-70.7419417
1882,Gallia OH,38.8170456,-82.3017463
1883,Henry AL,31.5169779,-85.2399712
1884,Bates MO,38.2572171,-94.3392459
1885,Madison MS,32.6343703,-90.0341603
1886,Howard TX,32.3034298,-101.4387208
1887,Lancaster NE,40.7835474,-96.6886584
1888,Menard TX,30.8852677,-99.8588613
1889,Lamar GA,33.0744405,-84.1466893
1890,Jefferson ID,43.7969649,-112.3185879
1891,Marion TN,35.1334215,-85.618399
1892,Surry VA,37.1197611,-76.8801717
1893,Fremont WY,43.054831,-108.6089349
1894,Mille Lacs MN,45.9290434,-93.6329964
1895,Cheyenne CO,38.8356456,-102.6017914
1896,Gem ID,44.0614727,-116.3987839
1897,Schoolcraft MI,46.0211217,-86.197029
1898,Carroll GA,33.5822366,-85.0805272
1899,Burke ND,48.7864534,-102.5200874
1900,DeWitt TX,29.0823457,-97.3616543
1901,Sitka AK,57.1932044,-135.3673965
1902,Cecil MD,39.5623537,-75.9415852
1903,Yukon-Koyukuk AK,65.3757271,-151.5778496
1904,Navajo AZ,35.3907852,-110.3210248
1905,Otoe NE,40.6379916,-96.1310274
1906,Kearney NE,40.5091198,-98.9476019
1907,Gloucester VA,37.4035413,-76.5235051
1908,Stanton KS,37.5659319,-101.7893829
1909,Pike MO,39.3399592,-91.1716071
1910,East Feliciana LA,30.8397837,-91.0434338
1911,Platte MO,39.3786957,-94.7614717
1912,Bradford PA,41.7915044,-76.5021231
1913,Richland IL,38.7121872,-88.0854523
1914,Clark OH,39.9170315,-83.783676
1915,Roanoke VA,37.278458,-79.9581739
1916,Washington TN,36.2956649,-82.4950374
1917,Seminole FL,28.6900918,-81.1319894
1918,Hanson SD,43.6806116,-97.7968454
1919,Valley ID,44.8559596,-115.6180612
1920,Harrison WV,39.279182,-80.3864982
1921,Williamson IL,37.7303533,-88.9300182
1922,Adams CO,39.8743252,-104.3318718
1923,St. Croix VI,17.7353214,-64.7467405
1924,Harris TX,29.857273,-95.3930371
1925,Clallam WA,48.1109034,-123.8898599
1926,Phillips AR,34.4236874,-90.8555931
1927,Montgomery MD,39.1373815,-77.2030633
1928,Shelby TX,31.7901394,-94.1425794
1929,San Lorenzo PR,18.1471074,-65.9761674
1930,Dakota MN,44.670893,-93.0624813
1931,Union IA,41.0285502,-94.2450907
1932,Carlisle KY,36.85718,-88.976614
1933,Eastern AS,-14.2681144,-170.6257058
1934,Cumberland VA,37.5201891,-78.2528364
1935,Prentiss MS,34.6205664,-88.5221836
1936,Somerset PA,39.9812968,-79.0284859
1937,Richmond GA,33.3614863,-82.0749982
1938,Wadena MN,46.5869861,-94.9886078
1939,Iredell NC,35.8062493,-80.8745203
1940,Custer MT,46.2614136,-105.5503521
1941,Sac IA,42.3875259,-95.1052244
1942,Floyd IA,43.052741,-92.7873669
1943,Stoddard MO,36.8515565,-89.9474812
1944,Gaston NC,35.2933443,-81.1772556
1945,Hart KY,37.3090972,-85.8821233
1946,Rice KS,38.3471776,-98.2014154
1947,Ness KS,38.4804369,-99.9087452
1948,Essex NJ,40.7874003,-74.2462919
1949,Barceloneta PR,18.4699891,-66.5582299
1950,Delaware PA,39.9166853,-75.3988178
1951,Stanislaus CA,37.5623162,-121.0028311
1952,Lea NM,32.7956865,-103.4132707
1953,Franklin PA,39.9267722,-77.7245208
1954,Luzerne PA,41.1727868,-75.9760345
1955,Crawford MI,44.6801748,-84.6113432
1956,McCulloch TX,31.2054766,-99.3598557
1957,Howell MO,36.7743685,-91.8873677
1958,Caguas PR,18.2111085,-66.0509643
1959,Crittenden AR,35.2118788,-90.3153317
1960,Hooker NE,41.920317,-101.117324
1961,Galax VA,36.6656397,-80.9143083
1962,Passaic NJ,41.0378896,-74.29828
1963,Jones NC,35.0322677,-77.3561946
1964,Barren KY,36.9628048,-85.9321078
1965,Deer Lodge MT,46.0946716,-113.1416236
1966,Kitsap WA,47.6395948,-122.6496339
1967,Orleans LA,30.0534195,-89.9345018
1968,Gadsden FL,30.5786866,-84.6126072
1969,Lauderdale MS,32.4039981,-88.6604487
1970,Canyon ID,43.6257956,-116.709058
1971,Gray KS,37.7445134,-100.4517163
1972,Fannin GA,34.8665427,-84.3173308
1973,Clay NC,35.0529971,-83.7522638
1974,Clinton KY,36.7272577,-85.1360977
1975,Hale TX,34.0684364,-101.8228879
1976,Jasper MS,32.0169894,-89.1194302
1977,Fayette OH,39.5552462,-83.4618927
1978,St. Thomas VI,18.326748,-64.9712508
1979,La Crosse WI,43.9082222,-91.1117584
1980,Caldwell LA,32.1012195,-92.1142311
1981,Madison MO,37.4744807,-90.3434128
1982,Taliaferro GA,33.559319,-82.8752721
1983,Camden NJ,39.8024071,-74.9612493
1984,Madison NC,35.8642073,-82.7126299
1985,Multnomah OR,45.5477107,-122.4173625
1986,Boone WV,38.0228143,-81.7135382
1987,Knott KY,37.3543684,-82.9525461
1988,Jackson MN,43.671111,-95.1497314
1989,Lake IN,41.472247,-87.3743368
1990,Honolulu HI,21.5800225,-158.1234063
1991,Park CO,39.1189141,-105.7176479
1992,Sutton TX,30.5221852,-100.5133594
1993,Fayette AL,33.7161568,-87.7642923
1994,Mayagüez PR,18.1641255,-67.8933331
1995,Salinas PR,17.9714853,-66.2622515
1996,Brule SD,43.7298732,-99.092909
1997,Butler PA,40.9138467,-79.9189776
1998,Scott MO,37.0477927,-89.5680975
1999,Lee IL,41.7474465,-89.2993616
2000,Comal TX,29.8054913,-98.260544
2001,Cayuga NY,43.0085456,-76.5745866
2002,Sherman KS,39.3513521,-101.719859
2003,Wayne OH,40.8296612,-81.8871942
2004,Monterey CA,36.240107,-121.3155723
2005,Henry IN,39.9295911,-85.3973629
2006,Martin KY,37.796774,-82.5066231
2007,Owsley KY,37.4236223,-83.691637
2008,Millard UT,38.9567436,-113.133092
2009,Liberty MT,48.5596541,-111.0369242
2010,Andrew MO,39.9888628,-94.8035511
2011,Preston WV,39.4690296,-79.6688649
2012,Waupaca WI,44.4780043,-88.9670053
2013,Pinellas FL,27.9031078,-82.7395188
2014,Watauga NC,36.2353679,-81.7098875
2015,Hardy WV,39.0113612,-78.8417292
2016,Macon TN,36.5377572,-86.0009596
2017,Shawnee KS,39.0418053,-95.755664
2018,Real TX,29.8300967,-99.812549
2019,Clay SD,42.9161495,-96.980468
2020,Barbour WV,39.1397248,-79.9969466
2021,Van Buren TN,35.6992335,-85.4584092
2022,Appanoose IA,40.7442964,-92.873061
2023,St. Landry LA,30.5834409,-91.9892745
2024,Ontario NY,42.8563575,-77.3034967
2025,Love OK,33.9578039,-97.2450928
2026,Hillsdale MI,41.9274606,-84.6374794
2027,Antelope NE,42.1832253,-98.0580367
2028,Pulaski IN,41.0452718,-86.6925383
2029,Craven NC,35.1168292,-77.0813197
2030,Brown IN,39.1951133,-86.2301205
2031,Archuleta CO,37.2023952,-107.0508634
2032,Carbon PA,40.9183666,-75.7050387
2033,Unicoi TN,36.1001287,-82.4182181
2034,Spartanburg SC,34.9332708,-81.9910522
2035,Josephine OR,42.3869829,-123.5716197
2036,Fayette IL,39.0011246,-89.0179232
2037,Wayne GA,31.5478449,-81.9123763
2038,Chelan WA,47.8609739,-120.619041
2039,Polk NC,35.2779011,-82.1676211
2040,Fayette PA,39.9189072,-79.6401194
2041,Añasco PR,18.2869054,-67.1312824
2042,Smith KS,39.7846603,-98.7854295
2043,De Soto LA,32.0592476,-93.7407968
2044,Ferry WA,48.4732563,-118.5335894
2045,Catawba NC,35.6618826,-81.2149057
2046,Caddo LA,32.5771951,-93.8824228
2047,Macon NC,35.1529593,-83.421901
2048,Hickman KY,36.675896,-88.9720844
2049,LaSalle IL,41.3433407,-88.8859312
2050,Racine WI,42.7541215,-87.4208775
2051,Lake CO,39.2053405,-106.350079
2052,Santa Clara CA,37.2206954,-121.6905097
2053,Charleston SC,32.8004582,-79.94248
2054,Clinton OH,39.4302248,-83.7956823
2055,Rio Grande CO,37.4858534,-106.453128
2056,Union NC,34.9918204,-80.5304264
2057,Woodruff AR,35.1927768,-91.2445353
2058,Judith Basin MT,47.032558,-110.30532
2059,Toa Baja PR,18.45691,-66.1931933
2060,Rio Arriba NM,36.5096687,-106.6939829
2061,Marquette WI,43.8260529,-89.4090953
2062,San Juan WA,48.5071904,-123.1037693
2063,Gilpin CO,39.8611555,-105.5288778
2064,Berkeley WV,39.4479382,-78.0377535
2065,Jenkins GA,32.7945631,-81.9715244
2066,Suwannee FL,30.1892438,-82.9927542
2067,Arroyo PR,17.9720599,-66.0419453
2068,Jennings IN,38.9962289,-85.628103
2069,Columbia NY,42.2477288,-73.6268057
2070,Owyhee ID,42.5728508,-116.1896903
2071,Hamlin SD,44.6806187,-97.178598
2072,Raleigh WV,37.7624694,-81.2646719
2073,Cass MI,41.9172431,-86.000142
2074,Neshoba MS,32.752518,-89.1192743
2075,Peoria IL,40.7859722,-89.7669933
2076,Morrison MN,46.0204839,-94.2666194
2077,McIntosh OK,35.3691078,-95.6717865
2078,Louisa IA,41.2182111,-91.2569936
2079,Fulton NY,43.1156093,-74.4236782
2080,St. Mary LA,29.6293488,-91.4638037
2081,Brown MN,44.2465415,-94.7336472
2082,Woodford KY,38.0431027,-84.7488546
2083,Teton WY,44.048662,-110.426087
2084,Morton ND,46.7108188,-101.2982647
2085,Buncombe NC,35.6093706,-82.5304234
2086,Wilbarger TX,34.0849199,-99.2424397
2087,Martin NC,35.8473006,-77.1196022
2088,Parke IN,39.7742496,-87.1969502
2089,Bremer IA,42.7808946,-92.3273559
2090,Morris TX,33.116466,-94.7312653
2091,Addison VT,44.0312479,-73.1415807
2092,St. Clair MO,38.0422304,-93.7765602
2093,Lincoln ID,42.9861805,-114.1538989
2094,Decatur TN,35.6031362,-88.1102917
2095,Hettinger ND,46.4357038,-102.454238
2096,Swains Island AS,-11.0544359,-171.0690136
2097,Lawrence IN,38.8398148,-86.4878198
2098,Metcalfe KY,36.9924298,-85.6334564
2099,Pemiscot MO,36.2099162,-89.7859419
2100,Mason TX,30.7039159,-99.2373018
2101,Wayne WV,38.1436416,-82.4226659
2102,Walton FL,30.6312106,-86.1766139
2103,Marquette MI,46.6565964,-87.5840278
2104,Boyd NE,42.8944477,-98.7730221
2105,Scott KY,38.2857099,-84.5783405
2106,Campbell TN,36.4015922,-84.1592495
2107,La Plata CO,37.2873673,-107.8397178
2108,Alger MI,47.0800765,-86.5641076
2109,Hormigueros PR,18.1346949,-67.1161994
2110,Lawrence MO,37.1065898,-93.8305507
2111,Sargent ND,46.1082035,-97.6300507
2112,Coles IL,39.5136797,-88.220782
2113,Pope MN,45.5896228,-95.4467052
2114,Essex VA,37.9394802,-76.9418713
2115,San Miguel NM,35.4768585,-104.8035189
2116,Iron MI,46.1702542,-88.5405261
2117,Van Buren AR,35.5829532,-92.5159757
2118,Logan OH,40.3875532,-83.766343
2119,Osage KS,38.6502149,-95.7082554
2120,Houston TX,31.3230362,-95.4215995
2121,Choctaw MS,33.3459638,-89.2513319
2122,Gallatin IL,37.7686768,-88.2279642
2123,Lawrence OH,38.6038659,-82.5171856
2124,Barry MI,42.5828109,-85.3145503
2125,Stokes NC,36.3935052,-80.2662145
2126,Pickaway OH,39.648947,-83.0528267
2127,Logan ND,46.469278,-99.5045846
2128,Douglas IL,39.766078,-88.2228656
2129,Izard AR,36.0948792,-91.9136252
2130,Cole MO,38.5032331,-92.2800271
2131,Ralls MO,39.5534554,-91.5247867
2132,Franklin TX,33.1758457,-95.2190662
2133,Early GA,31.3241906,-84.9067225
2134,Newton MS,32.4019702,-89.1184115
2135,Jefferson NY,43.996389,-76.0529678
2136,Tallahatchie MS,33.9545292,-90.1722434
2137,Doña Ana NM,32.349919,-106.8349684
2138,Langlade WI,45.2623814,-89.0677254
2139,Buena Vista IA,42.7415219,-95.1414324
2140,Sumter GA,32.0422659,-84.2042935
2141,Tillamook OR,45.4558895,-123.7592988
2142,Midland TX,31.8142693,-102.0024538
2143,Harrisonburg VA,38.4362547,-78.8733028
2144,Hancock KY,37.8433252,-86.7927612
2145,Brown SD,45.5892542,-98.3521746
2146,Douglas KS,38.8964168,-95.2909475
2147,Falls TX,31.2519298,-96.9341275
2148,Houston TN,36.2857824,-87.7055983
2149,Grayson VA,36.6522288,-81.215324
2150,Coconino AZ,35.8296919,-111.7737277
2151,Jackson OH,39.0134773,-82.614142
2152,Macon AL,32.3870267,-85.692887
2153,Douglas OR,43.2863277,-123.154476
2154,Waldo ME,44.5058342,-69.1389521
2155,Neosho KS,37.5642832,-95.3156822
2156,Greenup KY,38.5635616,-82.9338199
2157,Henderson KY,37.7925421,-87.5725767
2158,Corozal PR,18.3039098,-66.3261795
2159,Washita OK,35.2894967,-98.9914359
2160,Queen Anne's MD,39.0406929,-76.0824053
2161,Brown KS,39.8259308,-95.5699047
2162,Orocovis PR,18.2187334,-66.4368987
2163,Greene TN,36.1794867,-82.8475235
2164,Pembina ND,48.7668959,-97.5454045
2165,Riverside CA,33.7298275,-116.0022389
2166,Story IA,42.0375379,-93.4660934
2167,Randolph IL,38.0565149,-89.8212096
2168,Banks GA,34.3519216,-83.4984409
2169,Gilliam OR,45.43059,-120.319901
2170,Grimes TX,30.5432314,-95.988082
2171,Wagoner OK,35.9634785,-95.5140982
2172,Elbert GA,34.116413,-82.8419087
2173,Hardin TN,35.2018926,-88.1856958
2174,Dooly GA,32.1519954,-83.807167
2175,Rhea TN,35.60059,-84.9495484
2176,Young TX,33.1587778,-98.6783895
2177,Archer TX,33.6163054,-98.6872669
2178,Athens OH,39.3326037,-82.0458439
2179,Oglethorpe GA,33.8668062,-83.0740805
2180,Lee IA,40.6475875,-91.4771574
2181,Emmet MI,45.5900944,-84.9868217
2182,Le Flore OK,34.8973562,-94.6950743
2183,Buffalo SD,44.0443062,-99.2039983
2184,Dewey OK,35.9779598,-99.014385
2185,Montour PA,41.0292837,-76.6652253
2186,Genesee NY,43.0009096,-78.1927784
2187,York NE,40.8730557,-97.5967418
2188,Simpson KY,36.7409366,-86.5817934
2189,Grant AR,34.2855683,-92.4229794
2190,Franklin MS,31.4777726,-90.8954573
2191,Potter PA,41.7485866,-77.8944358
2192,Kingfisher OK,35.9494357,-97.9345565
2193,Hennepin MN,45.0061209,-93.4752279
2194,Christian IL,39.5455242,-89.2795927
2195,Osceola MI,43.9975523,-85.3222825
2196,Campbell VA,37.2101515,-79.0954282
2197,Iron UT,37.9093044,-113.3067405
2198,Butte SD,44.8962264,-103.5014361
2199,Petersburg VA,37.2047302,-77.3923681
2200,Bibb GA,32.8088446,-83.6941941
2201,Curry OR,42.4664387,-124.2109292
2202,San Mateo CA,37.4146725,-122.3715457
2203,Whitman WA,46.9059441,-117.5353898
2204,Vernon MO,37.8501957,-94.3415972
2205,Elbert CO,39.3151572,-104.1140759
2206,Rains TX,32.8705795,-95.79544
2207,Grant KS,37.547537,-101.2993622
2208,Big Stone MN,45.4199252,-96.4022263
2209,Garrard KY,37.6301619,-84.5458557
2210,Johnson KY,37.8477561,-82.8301215
2211,Beaverhead MT,45.1338633,-112.8928694
2212,Las Piedras PR,18.1871483,-65.871189
2213,Rich UT,41.6275976,-111.2402269
2214,Hernando FL,28.5730426,-82.4662272
2215,Bandera TX,29.756389,-99.2482849
2216,Sweet Grass MT,45.8112917,-109.944796
2217,Washington MS,33.273174,-90.9444459
2218,Clinton IA,41.8980732,-90.5342431
2219,San Juan PR,18.4222485,-66.0690807
2220,McPherson KS,38.395812,-97.6474893
2221,Lee AL,32.6040644,-85.3530477
2222,Barnes ND,46.94255,-98.0701946
2223,Grant LA,31.5977873,-92.5617156
2224,Olmsted MN,43.9994987,-92.4100985
2225,Perry PA,40.3977795,-77.2663284
2226,Summit CO,39.6210227,-106.1375545
2227,Paulding GA,33.9210299,-84.8671693
2228,Crawford GA,32.7094283,-83.9791874
2229,Richmond NC,35.004636,-79.7556946
2230,Lincoln AR,33.957675,-91.7276258
2231,Meriwether GA,33.0292666,-84.6670579
2232,Coryell TX,31.3911774,-97.7980223
2233,Adair IA,41.3285283,-94.4781643
2234,Broomfield CO,39.9535933,-105.0507868
2235,Manatee FL,27.4816825,-82.3687669
2236,Pasquotank NC,36.265199,-76.2606906
2237,Fulton PA,39.9107505,-78.1226171
2238,Iroquois IL,40.7488665,-87.833601
2239,Poweshiek IA,41.6845262,-92.5228819
2240,Limestone AL,34.8102387,-86.9813995
2241,Patrick VA,36.6671385,-80.286413
2242,LaMoure ND,46.4641952,-98.5260571
2243,Mendocino CA,39.4323876,-123.4428811
2244,Caldwell TX,29.8323986,-97.628141
2245,Goodhue MN,44.4061779,-92.7160003
2246,Swain NC,35.5688491,-83.4656136
2247,Malheur OR,43.1886252,-117.6031915
2248,Harding NM,35.8585157,-103.8479245
2249,Clarke MS,32.0453738,-88.6879756
2250,Dewey SD,45.148049,-100.8379534
2251,Pickens SC,34.8853677,-82.7233774
2252,Clinton IN,40.305944,-86.4775665
2253,Atkinson GA,31.2968056,-82.8781511
2254,Bayamón PR,18.3507217,-66.1677473
2255,New Kent VA,37.510158,-76.9993262
2256,Galveston TX,29.233453,-94.8884558
2257,Stark OH,40.8141314,-81.3656673
2258,Kane IL,41.9395938,-88.4280395
2259,Kershaw SC,34.3383561,-80.5908847
2260,Logan KY,36.859607,-86.8812881
2261,Butler KY,37.2070133,-86.6824707
2262,Wheeler GA,32.105258,-82.7338492
2263,Columbia OR,45.941932,-123.081079
2264,Duplin NC,34.9344033,-77.9335434
2265,Avoyelles LA,31.088503,-91.9832748
2266,Sheridan NE,42.5122888,-102.3682795
2267,Pierce GA,31.353998,-82.2103703
2268,Keokuk IA,41.3311823,-92.1677213
2269,Baxter AR,36.2802684,-92.3299488
2270,Providence RI,41.8697678,-71.5786246
2271,Emanuel GA,32.5910995,-82.2997628
2272,Sarpy NE,41.1150635,-96.1091254
2273,Colquitt GA,31.1897075,-83.769773
2274,Shelby IL,39.3849258,-88.7988615
2275,Gila AZ,33.7896177,-110.8118696
2276,Greene MS,31.2128455,-88.6348108
2277,Barron WI,45.4371917,-91.8528921
2278,Putnam FL,29.5938964,-81.7320389
2279,Calhoun MI,42.2429896,-85.0123853
2280,Morris KS,38.688204,-96.6514482
2281,Matanuska-Susitna AK,62.2790939,-149.6190939
2282,Jackson MO,39.0053359,-94.3431655
2283,Montague TX,33.6783558,-97.7250138
2284,Clarke VA,39.1153068,-77.9907479
2285,Wayne MS,31.642503,-88.678214
2286,Plymouth IA,42.7375854,-96.2158638
2287,Storey NV,39.4383853,-119.5246462
2288,Winston MS,33.0787236,-89.0373913
2289,Humphreys MS,33.1309962,-90.5234209
2290,Hampton SC,32.7783341,-81.1438217
2291,Lowndes GA,30.833145,-83.2689952
2292,Milam TX,30.791242,-96.9843946
2293,Amelia VA,37.3319271,-77.9774619
2294,Randolph GA,31.762651,-84.7523108
2295,Runnels TX,31.8451193,-99.9827145
2296,Boone IN,40.0508916,-86.4690137
2297,Pawnee OK,36.3137038,-96.6966693
2298,Brown WI,44.4740244,-87.9961303
2299,Monroe IL,38.2779831,-90.1790777
2300,Wayne NC,35.3541896,-78.0086695
2301,Auglaize OH,40.561309,-84.2240177
2302,Queens NY,40.6585662,-73.8380168
2303,Jefferson MO,38.2576296,-90.5436807
2304,Niagara NY,43.4567309,-78.7921425
2305,Fall River SD,43.2216189,-103.5126087
2306,Greene IA,42.042494,-94.3887028
2307,Edmunds SD,45.4116802,-99.205362
2308,Jackson IN,38.9119571,-86.0425161
2309,Allegheny PA,40.4697574,-79.9804515
2310,Stutsman ND,46.9722235,-98.9561228
2311,Tama IA,42.074848,-92.5294115
2312,Nassau FL,30.6059629,-81.7650867
2313,Cherokee GA,34.2443166,-84.4750574
2314,Scotland MO,40.4476855,-92.1428235
2315,Howard NE,41.2168513,-98.5133417
2316,Price WI,45.6790725,-90.3596497
2317,Hodgeman KS,38.0874927,-99.8984067
2318,Hancock ME,44.5649063,-68.3707034
2319,Richland SC,34.0290952,-80.8980371
2320,Gooding ID,42.9731849,-114.8214203
2321,Chowan NC,36.128979,-76.6027521
2322,Baca CO,37.3097802,-102.5437412
2323,Bosque TX,31.9008189,-97.6376407
2324,Carroll IL,42.0709,-89.9241894
2325,Red Lake MN,47.8654866,-96.08718
2326,Susquehanna PA,41.8196651,-75.8009686
2327,Delaware NY,42.1939865,-74.9667281
2328,Lancaster PA,40.0419921,-76.250198
2329,St. Louis MO,38.6356988,-90.2445816
2330,Greenwood KS,37.8793472,-96.2417321
2331,Wabash IN,40.8437475,-85.7951915
2332,Cache UT,41.7341174,-111.7453987
2333,Pierce WI,44.7253365,-92.4262793
2334,Polk GA,33.9960153,-85.1883384
2335,Johnson MO,38.741528,-93.8118634
2336,Baltimore MD,39.3000324,-76.6104761
2337,Jefferson TX,29.8539997,-94.1493306
2338,Maries MO,38.1626154,-91.923601
2339,Greeley NE,41.5675715,-98.5305655
2340,Hamilton IN,40.053507,-86.0217126
2341,Lowndes MS,33.4714237,-88.4397227
2342,Fulton IL,40.4652401,-90.2022689
2343,Burleigh ND,46.9788291,-100.4695326
2344,Trumbull OH,41.3063744,-80.7703998
2345,San Miguel CO,38.009319,-108.4272635
2346,Marshall WV,39.8544259,-80.6717944
2347,Erath TX,32.2366609,-98.2205073
2348,Marion OR,44.9008984,-122.5762602
2349,Aransas TX,28.1226209,-96.9675012
2350,Greer OK,34.9338533,-99.5529675
2351,Mineral WV,39.4047806,-78.9566899
2352,Washington IL,38.3531405,-89.4171873
2353,Scott AR,34.8588693,-94.0636413
2354,Labette KS,37.1914676,-95.2974732
2355,Jackson TN,36.3542499,-85.6741278
2356,Lake FL,28.7641128,-81.7122822
2357,Porter IN,41.5099144,-87.0713128
2358,Hocking OH,39.4903424,-82.4834473
2359,Miami OH,40.0533257,-84.2284135
2360,Manu'a AS,-14.2196936,-169.5073268
2361,Lyon MN,44.4091953,-95.8472678
2362,Greene IN,39.0471466,-87.0047712
2363,Lexington SC,33.8994765,-81.2662769
2364,Haakon SD,44.282881,-101.5954424
2365,Clayton IA,42.8409849,-91.3235764
2366,St. Martin LA,30.1214329,-91.6114814
2367,Lincoln CO,38.9937401,-103.5075545
2368,Ouachita AR,33.5911684,-92.8784131
2369,Kay OK,36.8148851,-97.1438616
2370,Mitchell KS,39.3930256,-98.2073621
2371,Tucker WV,39.1111751,-79.5599678
2372,Clay WV,38.4598259,-81.0818663
2373,Vigo IN,39.4291426,-87.3903754
2374,Ashland OH,40.843273,-82.2701271
2375,Eddy NM,32.4578347,-104.3064338
2376,McPherson NE,41.6484137,-101.1208507
2377,Sawyer WI,45.8649127,-91.1471302
2378,Hudson NJ,40.7313751,-74.0786014
2379,Sterling TX,31.8357735,-101.0549114
2380,Eureka NV,39.9777878,-116.2722082
2381,Curry NM,34.5729841,-103.3460546
2382,Carroll VA,36.7319632,-80.7278307
2383,Holt MO,40.095724,-95.2190716
2384,Lipscomb TX,36.2801998,-100.2726827
2385,Boyle KY,37.6181043,-84.8683523
2386,Polk WI,45.4620407,-92.447066
2387,Crawford MO,37.9665605,-91.3139328
2388,Boone KY,38.9589002,-84.7363707
2389,Logan NE,41.5421555,-100.4436647
2390,Benton MN,45.7012249,-94.0014397
2391,Scotland NC,34.8400226,-79.4773366
2392,Moultrie IL,39.6368956,-88.6257259
2393,Jefferson FL,30.4245577,-83.8908594
2394,Navarro TX,32.048448,-96.4769087
2395,San Juan NM,36.5116245,-108.3245778
2396,Tazewell IL,40.5080743,-89.5162598
2397,Geneva AL,31.0923822,-85.8210224
2398,Delaware IA,42.4729373,-91.3667667
2399,Hamilton FL,30.4911868,-82.9510714
2400,Hancock MS,30.3916415,-89.4827905
2401,Saunders NE,41.2233882,-96.6420968
2402,Cattaraugus NY,42.2390986,-78.662332
2403,Knox KY,36.8885003,-83.8555508
2404,Garfield WA,46.4294779,-117.5367111
2405,Oconee SC,34.7487656,-83.0615395
2406,Pennington SD,44.0023492,-102.8238015
2407,Warren IL,40.8504412,-90.6202228
2408,Madison AL,34.7642377,-86.5510802
2409,Camp TX,32.9745813,-94.979085
2410,Page IA,40.7390902,-95.1442898
2411,Onslow NC,34.7631087,-77.4994691
2412,Grainger TN,36.2775091,-83.5095458
2413,Carlton MN,46.6038184,-92.6710435
2414,Cumberland KY,36.7823717,-85.3884841
2415,Pulaski IL,37.2156152,-89.1277549
2416,Madison IL,38.8271195,-89.9002267
2417,Wilson KS,37.5585146,-95.7451749
2418,Natchitoches LA,31.7325509,-93.0826114
2419,Page VA,38.6232085,-78.4918718
2420,Limestone TX,31.5475427,-96.593623
2421,Iowa IA,41.6839184,-92.0591226
2422,Westmoreland VA,38.109311,-76.8039326
2423,Uvalde TX,29.3503081,-99.768427
2424,Emmet IA,43.3779844,-94.6693702
2425,Wake NC,35.7898464,-78.650624
2426,Lincoln NV,37.634605,-114.8630367
2427,Monroe MI,41.916097,-83.4871059
2428,Hyde SD,44.5371743,-99.4727359
2429,Madison GA,34.1285257,-83.2037373
2430,Tishomingo MS,34.7376972,-88.236064
2431,Lincoln WI,45.3384167,-89.7423088
2432,Franklin NY,44.5943758,-74.31067
2433,Lee MS,34.2923703,-88.6824388
2434,Harper KS,37.188184,-98.0665901
2435,Monona IA,42.0494317,-95.9565661
2436,Washington NE,41.5339726,-96.2245771
2437,Washington KS,39.7767142,-97.0956108
2438,Shannon MO,37.1524984,-91.3913284
2439,Renville MN,44.7236969,-94.9556169
2440,Quay NM,35.1070184,-103.5480713
2441,Washington FL,30.6022166,-85.6627968
2442,Castro TX,34.5336207,-102.2587856
2443,Clark KY,37.9703141,-84.1451152
2444,Allegan MI,42.5957875,-86.6347446
2445,Nicollet MN,44.3588204,-94.2456844
2446,Marinette WI,45.3468989,-87.991198
2447,Essex MA,42.6427082,-70.8649085
2448,Grant WI,42.8700275,-90.6942288
2449,San Sebastián PR,18.3314222,-66.9706926
2450,Rockland NY,41.1546276,-74.0246616
2451,Marion AR,36.2666636,-92.6785765
2452,Swift MN,45.2758101,-95.6901243
2453,Carroll MO,39.4273754,-93.5002266
2454,Union SD,42.8311064,-96.6508287
2455,Goliad TX,28.6607,-97.4304145
2456,Dent MO,37.6030721,-91.4897172
2457,Culpeper VA,38.4859303,-77.9564758
2458,Madison TN,35.6060563,-88.8334238
2459,Loup NE,41.9031834,-99.5098521
2460,Walthall MS,31.164492,-90.1034306
2461,Calhoun SC,33.6747804,-80.7803468
2462,Venango PA,41.4007143,-79.7658126
2463,Shelby OH,40.3366802,-84.2041425
2464,Covington AL,31.2439873,-86.4487206
2465,Marshall SD,45.7370443,-97.5808695
2466,Las Animas CO,37.3188308,-104.0441103
2467,Mingo WV,37.7211608,-82.1589891
2468,San Luis Obispo CA,35.3852242,-120.4475445
2469,Carver MN,44.8213196,-93.8000913
2470,Mercer NJ,40.2825026,-74.703724
2471,Charlotte FL,26.8689745,-81.9412782
2472,De Baca NM,34.3592729,-104.3686961
2473,Union LA,32.8293486,-92.3756501
2474,Hampshire MA,42.3394593,-72.6636936
2475,Canadian OK,35.5433544,-97.9798891
2476,Butler OH,39.4397469,-84.5657341
2477,Clackamas OR,45.1604934,-122.1951274
2478,Benton IN,40.6009394,-87.3147862
2479,Wabash IL,38.4458209,-87.8391674
2480,Clatsop OR,46.0245094,-123.7050366
